LSOA21CD,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
W01000107,347,33502.547999999995,47465116.0,1417,2174
E01028154,559,47215.24999999996,67773956.0,1435,2174
E01032251,596,49969.410419999986,69192950.0,1385,2174
E01005648,1240,102686.07300000012,144761074.0,1410,2174
E01007223,702,56203.193,75749376.0,1348,2174
E01028295,755,87435.88700000006,122344917.0,1399,2174
E01025265,557,43185.60100000001,58998555.0,1366,2174
E01025357,586,51834.61000000004,73411029.0,1416,2174
W01000769,380,36238.18,51954276.0,1434,2174
E01012024,431,34853.038,50272007.0,1442,2174
E01024914,476,44373.108000000015,62452626.0,1407,2174
E01009084,418,47368.03020000001,65234398.0,1377,2174
E01014258,531,53252.93999999994,74170026.0,1393,2174
W01000201,524,44959.33449999999,62363646.0,1387,2174
E01029849,300,26573.230000000003,38152327.0,1436,2174
W01001425,659,63202.06099999997,90479464.0,1432,2173
E01004917,753,61848.72000000001,85793385.0,1387,2173
E01005039,497,43328.29000000004,61975476.0,1430,2173
E01008586,783,92289.043,129671450.0,1405,2173
E01028322,646,65410.42,93515773.0,1430,2173
E01033891,51,3242.0,4722678.0,1457,2173
E01029980,402,28849.99000000001,40044214.0,1388,2173
E01008314,416,36943.73999999998,52356470.0,1417,2173
E01019541,321,28222.037000000004,41425025.0,1468,2172
E01010861,589,55917.492,76741464.0,1372,2172
E01029382,592,48591.29000000001,67891272.0,1397,2172
E01007483,553,41748.515,57357345.0,1374,2172
E01015699,426,28299.510000000002,36482510.0,1289,2172
E01006797,332,28656.000000000007,41380841.0,1444,2172
E01007835,345,29274.986,42542592.0,1453,2172
E01010999,683,51949.59899999998,72166998.0,1389,2172
W01000574,383,46225.19000000002,66738266.0,1444,2172
E01006058,994,80536.42999999996,112129887.0,1392,2172
E01014119,659,62694.81000000002,85807911.0,1369,2171
E01021699,343,28251.486000000004,38727173.0,1371,2171
E01017081,1034,81936.01199999999,110738142.0,1352,2171
E01012163,812,83455.88400000002,117900192.0,1413,2171
E01026699,383,21042.63600000001,28718601.0,1365,2171
E01026063,513,52611.409999999996,78449282.0,1491,2171
E01014074,327,26452.039999999997,36941519.0,1397,2171
E01019223,406,37592.126000000026,52501463.0,1397,2171
E01034270,956,91144.92599999992,134670769.0,1478,2171
E01017028,901,82733.97799999997,110398455.0,1334,2171
E01024926,870,79805.11200000004,115140176.0,1443,2171
E01025048,544,47857.36399999999,66920651.0,1398,2171
E01018184,352,29647.769999999997,41274407.0,1392,2171
E01009228,527,38231.409999999996,53477854.0,1399,2171
E01005319,503,35765.13,47156933.0,1319,2170
E01035198,545,47461.07,75741482.0,1596,2170
E01029494,558,51758.43,73448851.0,1419,2170
E01013347,338,28569.85,39887141.0,1396,2170
E01015676,679,53464.549999999996,75022368.0,1403,2170
E01026726,717,80783.21999999997,113293554.0,1402,2170
E01025829,339,31414.61088,45946021.0,1463,2170
W01000398,289,26319.628,36688440.0,1394,2170
E01029312,574,60287.32199999996,83695420.0,1388,2170
W01000722,242,29841.73969999999,43382639.0,1454,2170
E01013501,511,43843.925999999956,61966614.0,1413,2170
E01016062,551,42876.22399999998,59457679.0,1387,2170
E01008772,324,42745.0,61872421.0,1447,2169
E01018500,389,30711.325000000004,43356029.0,1412,2169
E01010253,228,20992.970000000005,29482216.0,1404,2169
E01029365,442,41088.75000000001,58356002.0,1420,2169
E01032536,957,65103.68564999997,87804133.0,1349,2169
E01019203,532,75170.17999999996,107641860.0,1432,2169
E01020850,1020,108516.67999999996,154312373.0,1422,2169
E01010919,604,54051.08,74430299.0,1377,2169
E01025470,596,60630.24799999997,85870818.0,1416,2169
E01008293,605,44247.63100000001,60029886.0,1357,2169
E01029726,515,51224.57120000001,71140115.0,1389,2168
E01008868,413,31278.920000000006,42970465.0,1374,2168
E01011824,483,39028.50300000002,55246411.0,1416,2168
W01001073,910,74546.70499999991,99251335.0,1331,2168
E01029117,937,90607.75779999996,126166653.0,1392,2168
E01013267,368,51554.64300000001,73025075.0,1416,2168
E01024670,866,69955.391,97647598.0,1396,2168
W01000315,598,52682.84000000002,74248465.0,1409,2168
W01000252,398,35521.96399999999,50815554.0,1431,2168
E01024870,354,37662.67800000001,54441065.0,1445,2168
E01010409,311,22313.459999999992,30616390.0,1372,2168
E01017079,838,66670.43,89976460.0,1350,2167
W01000331,360,30782.030650000004,43392230.0,1410,2167
E01016810,333,27886.14,37410388.0,1342,2167
E01009302,422,36590.849999999984,52654891.0,1439,2167
E01012117,865,72103.98999999999,106457474.0,1476,2167
E01035634,506,55539.11,74966622.0,1350,2167
E01026094,573,42711.05000000001,58862731.0,1378,2167
E01034243,1086,107859.16951,144170501.0,1337,2167
E01007724,335,32211.47100000001,45681224.0,1418,2167
E01024969,322,33438.378,46804036.0,1400,2167
E01012665,976,65568.34799999995,90565219.0,1381,2167
E01011145,513,41382.969999999994,58417808.0,1412,2167
E01012612,443,38228.51999999998,54170638.0,1417,2167
W01000219,1342,107690.71999999991,144782591.0,1344,2167
E01007143,718,55430.854600000086,77983267.0,1407,2166
E01011052,568,48886.575999999994,67410554.0,1379,2166
E01012963,323,25555.02599999999,36289515.0,1420,2166
E01034348,575,57277.474999999984,80625785.0,1408,2166
E01009953,489,39004.53,55271782.0,1417,2166
E01015743,791,62702.686999999976,82500185.0,1316,2166
E01006948,329,30440.320000000014,41675977.0,1369,2166
E01012458,1064,87254.38499999997,119844018.0,1374,2166
E01019054,550,50968.78000000001,71700325.0,1407,2166
E01031075,656,51480.642,75202958.0,1461,2166
E01005537,371,25310.699999999997,35587598.0,1406,2166
W01000523,400,42878.786,61125365.0,1426,2165
E01012552,445,35093.17999999999,49073651.0,1398,2165
W01000642,562,49720.578,69605823.0,1400,2165
E01007586,454,47420.100000000035,67010359.0,1413,2165
E01026416,280,42326.323000000004,59630722.0,1409,2165
E01010399,474,38024.291999999965,52537485.0,1382,2165
E01006304,427,39889.19999999998,56207196.0,1409,2165
E01007475,713,57056.362000000016,75949456.0,1331,2165
E01009587,634,49232.81400000001,69802183.0,1418,2165
E01011524,545,44619.70000000002,63246016.0,1417,2165
E01009809,356,28933.89,40954725.0,1415,2165
E01007832,735,63790.329999999965,89388043.0,1401,2165
E01007386,662,57327.45399999995,83267044.0,1452,2165
E01008976,347,27870.673000000013,39394445.0,1413,2165
E01009583,386,31691.009999999995,43415423.0,1370,2165
E01006332,1044,80023.96799999994,108045223.0,1350,2165
W01001868,342,30691.440000000013,44026767.0,1434,2165
E01005272,366,29028.180000000022,40890491.0,1409,2165
E01013214,496,58536.66799999997,84330132.0,1441,2165
E01024948,768,70978.45399999995,100466549.0,1415,2165
E01008284,336,25692.590000000015,35433387.0,1379,2165
E01009782,398,31996.421999999988,47678869.0,1490,2164
E01017109,705,52752.70000000002,71113167.0,1348,2164
E01013018,723,69844.27,97771449.0,1400,2164
E01010315,479,36682.191999999995,54029901.0,1473,2164
E01006063,410,38455.37,55236269.0,1436,2164
E01021990,1061,74037.53000000009,101063333.0,1365,2164
E01014640,329,29705.560000000005,42806626.0,1441,2164
E01022120,280,24221.328400000006,34363294.0,1419,2164
E01025565,459,52557.81200000001,74602723.0,1419,2164
E01011363,383,29533.399999999998,44437751.0,1505,2164
E01011219,609,57722.49000000001,81365383.0,1410,2164
E01011254,503,52362.89900000001,74976443.0,1432,2164
E01019185,414,33388.02,47369028.0,1419,2164
W01000623,358,44159.4856,63196472.0,1431,2164
E01030026,884,70268.926,97891676.0,1393,2164
E01025145,729,58975.68299999997,81358938.0,1380,2164
E01028926,434,39179.13,55045864.0,1405,2164
E01007909,1201,95076.92199999996,136712956.0,1438,2164
E01019780,327,26419.230000000003,37066561.0,1403,2164
W01001494,415,38912.406,55568489.0,1428,2164
E01004977,602,51587.55999999998,72257524.0,1401,2164
E01029237,379,30999.65999999999,43073901.0,1389,2164
E01011639,467,38317.33000000001,53212255.0,1389,2163
E01005075,420,31250.22,41994374.0,1344,2163
E01024615,275,19623.879999999994,27644330.0,1409,2163
E01025959,1122,107781.91941,157469652.0,1461,2163
W01000279,301,25832.770000000004,36586389.0,1416,2163
E01031009,1140,86738.85380000004,117740895.0,1357,2163
E01032312,780,64730.265239999986,88014177.0,1360,2163
E01027420,425,41748.61899999999,59003974.0,1413,2163
E01026366,785,73205.78100000002,107064584.0,1463,2163
E01008467,510,35146.80999999999,48563380.0,1382,2163
W01001937,624,69803.45100000004,98694632.0,1414,2163
E01009779,483,39723.700000000004,55547579.0,1398,2163
E01030234,805,54137.351999999984,71833404.0,1327,2163
E01028876,754,63513.140000000014,87115852.0,1372,2163
E01026268,644,57565.08799999998,78097807.0,1357,2163
E01007066,491,43267.63999999999,60106097.0,1389,2163
E01013741,374,30419.260000000006,41358267.0,1360,2163
E01026687,251,20291.591,30849120.0,1520,2163
E01015558,154,13089.2762,18365730.0,1403,2163
E01015165,846,72035.55999999997,98420618.0,1366,2163
W01000224,513,47516.89100000003,67545832.0,1422,2163
E01005523,749,62810.95,85797811.0,1366,2163
E01006038,419,34654.26000000001,48103139.0,1388,2163
E01018421,766,61106.469999999994,82743224.0,1354,2162
E01009231,605,47481.774000000005,66730507.0,1405,2162
E01019130,494,60030.659999999996,87163420.0,1452,2162
E01027818,813,56796.479999999974,81411576.0,1433,2162
E01020685,406,43624.244999999995,62626976.0,1436,2162
W01000222,864,64560.69499999996,90623039.0,1404,2162
E01015063,587,39645.418000000005,54750143.0,1381,2162
E01008750,633,59714.168,82318572.0,1379,2162
E01009838,381,32196.75,45759723.0,1421,2162
E01013721,440,33769.079999999994,46732881.0,1384,2162
E01027884,782,67630.58000000003,94803712.0,1402,2162
E01005043,355,46423.00000000001,64864952.0,1397,2161
E01011062,757,73717.3,104978781.0,1424,2161
E01005557,290,25086.999999999993,35211704.0,1404,2161
E01034760,725,71425.04999999996,98800532.0,1383,2161
E01029363,397,31241.18999999999,44314894.0,1418,2161
W01001815,425,40179.85999999998,55906852.0,1391,2161
E01032534,484,40038.57600000001,55260865.0,1380,2161
E01009495,167,14730.940000000002,21247277.0,1442,2161
E01009879,614,55608.67506,77357437.0,1391,2160
E01027478,425,49029.41,67731238.0,1381,2160
E01028142,830,78169.5,112211913.0,1435,2160
E01029403,448,39130.96799999999,53338144.0,1363,2160
E01025235,565,52056.321,72303649.0,1389,2160
E01004809,866,66240.44999999995,90362536.0,1364,2160
E01025587,546,50211.06900000001,69345273.0,1381,2160
E01008758,308,27127.400000000005,38499138.0,1419,2160
E01011658,206,16382.41,25256585.0,1542,2160
E01009869,700,50770.775999999976,69760041.0,1374,2160
E01013225,267,54981.74700000001,77858350.0,1416,2160
E01035475,731,86189.57000000004,119792255.0,1390,2160
E01008005,505,39941.42199999999,57674480.0,1444,2160
E01014107,401,39820.49800000001,54289223.0,1363,2159
E01018059,524,58702.759999999995,83487812.0,1422,2159
E01026640,467,49434.93489999999,68677206.0,1389,2159
E01024248,698,49789.385200000004,67688872.0,1360,2159
E01004908,280,23502.999999999993,34367145.0,1462,2159
W01000027,472,45968.418000000005,66208564.0,1440,2159
E01031429,283,23762.122000000014,31759353.0,1337,2159
E01004999,486,39373.649999999994,54442129.0,1383,2159
E01011852,338,36219.84679999999,51689250.0,1427,2159
W01000261,458,36024.50999999999,50168486.0,1393,2159
W01000986,706,55009.700000000004,78338811.0,1424,2159
E01017078,882,72694.16599999997,97822943.0,1346,2158
W01000376,367,30113.07999999999,42359204.0,1407,2158
E01020305,467,41407.13900000001,57696978.0,1393,2158
E01028083,470,37645.29000000002,51272653.0,1362,2158
E01010672,718,64144.92300000002,86737486.0,1352,2158
W01000858,629,78663.59250000006,107557636.0,1367,2158
E01029807,383,35416.73999999999,49328690.0,1393,2158
E01012636,722,69414.75799999997,100083806.0,1442,2158
E01007811,407,37044.59,52699448.0,1423,2158
E01008307,465,40870.041999999994,60905262.0,1490,2158
E01026060,501,64005.47300000005,91127494.0,1424,2158
W01000289,340,29748.93999999999,42152777.0,1417,2158
E01014034,372,33742.72299999999,47063904.0,1395,2158
E01010468,352,34956.14,50625706.0,1448,2158
E01010411,585,53826.80999999999,76743223.0,1426,2158
E01010079,436,33405.53999999999,46104488.0,1380,2158
E01012583,691,70260.19499999998,100859752.0,1436,2158
E01012547,494,44708.22999999997,62318951.0,1394,2158
E01005688,509,37863.43600000003,52590851.0,1389,2158
W01001837,440,41849.39,56233112.0,1344,2158
E01011142,580,50269.78899999995,71024418.0,1413,2157
E01013592,589,48707.00199999999,67534381.0,1387,2157
E01020113,653,68414.32999999996,96051104.0,1404,2157
E01019859,595,59740.45200000002,84095168.0,1408,2157
E01015196,369,30931.99,43054458.0,1392,2157
E01011609,358,26543.04,36890755.0,1390,2157
E01032311,348,27708.238730000005,38455039.0,1388,2157
E01019072,444,41590.67999999999,57206643.0,1375,2157
E01026088,730,68181.45000000006,95358733.0,1399,2157
E01024657,1146,85992.96500000001,117373096.0,1365,2156
E01026212,818,72709.98704000002,98932545.0,1361,2156
E01026241,812,97164.76253999988,131269500.0,1351,2156
E01028036,639,86160.26000000001,122971873.0,1427,2156
E01009033,515,41053.55000000001,55633262.0,1355,2156
E01015026,630,39326.54400000004,53518283.0,1361,2156
E01008873,415,35259.883999999984,47784781.0,1355,2156
E01008473,465,58446.26500000001,81803219.0,1400,2156
E01029102,791,86677.608,124463994.0,1436,2156
E01014168,701,69766.33299999998,91599265.0,1313,2155
E01015215,654,59496.23000000001,82255660.0,1383,2155
E01009645,508,43106.150999999976,59509525.0,1381,2155
E01020718,448,33354.969999999994,46167725.0,1384,2155
E01013458,537,66548.94999999998,90103395.0,1354,2155
E01012704,519,42557.806000000004,57421020.0,1349,2155
E01011774,358,31243.358999999997,44837099.0,1435,2155
E01032487,232,18987.459999999992,27143012.0,1430,2155
E01019842,346,36999.359,52726054.0,1425,2155
W01000563,205,26235.310000000005,37305270.0,1422,2155
W01000232,733,60320.77799999997,82289621.0,1364,2155
E01015148,680,50326.12999999998,68047957.0,1352,2155
W01000389,478,49600.72999999999,70061009.0,1412,2154
E01029394,384,35639.109999999986,51615839.0,1448,2154
E01014042,422,29166.936,39256369.0,1346,2154
E01018728,478,44404.38799999999,62265129.0,1402,2154
E01025938,570,51345.85032000002,70469519.0,1372,2154
E01026219,426,38150.41999999999,53952887.0,1414,2154
E01021317,509,43775.242,60743305.0,1388,2154
E01012416,679,64054.163999999975,88595044.0,1383,2154
E01007265,385,38839.699999999975,55620069.0,1432,2154
E01008298,630,52024.49199999999,74652474.0,1435,2154
E01026149,442,37232.598020000005,52223259.0,1403,2154
E01015510,648,53032.9374,71863467.0,1355,2154
E01018736,773,71147.814,95374855.0,1341,2154
E01026465,715,53697.9,73822067.0,1375,2153
W01000243,580,59864.67,84785307.0,1416,2153
E01007459,419,36216.307,51087350.0,1411,2153
E01010909,709,69264.51000000001,97821390.0,1412,2153
E01017490,317,24827.08000000001,33764829.0,1360,2153
E01007490,343,41224.627000000015,58637244.0,1422,2153
W01001006,758,69093.37400000003,95686098.0,1385,2153
E01029582,603,57136.19000000001,80739566.0,1413,2153
E01026324,1008,87701.576,118222371.0,1348,2153
E01026148,1216,94597.35959999998,128514706.0,1359,2153
W01001679,286,29592.04,43117724.0,1457,2153
W01001366,527,39290.656,54746442.0,1393,2152
E01011798,645,59015.24999999996,81538256.0,1382,2152
E01025723,661,60670.568,80269907.0,1323,2152
E01028075,807,64078.54399999999,85760440.0,1338,2152
E01007752,514,46833.280000000006,64571377.0,1379,2152
E01005804,458,44480.18000000001,61420074.0,1381,2152
E01012505,456,36346.06800000002,51173394.0,1408,2152
E01009966,189,15083.140000000001,21464187.0,1423,2152
E01024508,1089,89981.87720000006,126445632.0,1405,2152
E01011488,841,72355.58199999992,97531357.0,1348,2152
W01000385,481,38756.34000000001,53608938.0,1383,2152
W01000189,434,36722.321999999986,51640811.0,1406,2152
E01034696,842,101059.11599999997,137570238.0,1361,2152
E01008236,809,65693.60200000003,89561584.0,1363,2152
E01026069,526,44428.553,62636434.0,1410,2152
E01025822,403,32727.231530000012,46219442.0,1412,2152
E01006688,452,46713.130000000005,66234647.0,1418,2151
E01026469,563,52968.17200000001,72954475.0,1377,2151
E01029986,299,24525.202,34314774.0,1399,2151
E01004935,911,83871.61999999995,114273641.0,1362,2151
E01034503,617,58338.75600000003,84015508.0,1440,2151
W01001974,188,15600.05,22261629.0,1427,2151
E01031173,656,54057.492000000006,72991791.0,1350,2151
E01032489,1279,95595.5580000001,133181519.0,1393,2151
E01025486,474,42500.51000000001,58819464.0,1384,2151
E01026105,632,89825.76939999992,128122906.0,1426,2151
E01026091,611,59375.48004000005,81639379.0,1375,2151
E01010911,606,55885.60799999999,77277436.0,1383,2151
E01011626,588,39196.65000000001,57288967.0,1462,2151
E01027830,592,54118.619999999995,73898887.0,1365,2151
E01025306,506,48100.33199999998,64044327.0,1331,2150
E01034738,510,38514.38931999999,53357709.0,1385,2150
E01010254,438,39226.34999999999,53758633.0,1370,2150
E01026371,460,53726.48599999999,75112942.0,1398,2150
E01009012,527,43907.26200000001,60441388.0,1377,2150
E01009020,332,26897.769000000008,36890552.0,1372,2150
E01026322,732,61775.382000000005,86354410.0,1398,2150
E01010558,329,27379.609999999993,39072753.0,1427,2150
W01000215,513,67587.7,96470582.0,1427,2150
E01019517,843,74966.01799999998,103801417.0,1385,2150
E01027311,443,45457.678000000014,61236640.0,1347,2150
E01019330,722,74868.31,103562108.0,1383,2150
E01009763,421,31049.506000000005,41555316.0,1338,2150
E01026068,619,79887.74299999996,111771324.0,1399,2150
E01010072,1051,71084.98999999995,91730245.0,1290,2150
W01000115,473,48846.739000000016,68537933.0,1403,2149
E01025840,627,56499.732739999985,80796194.0,1430,2149
E01028155,530,43232.32000000001,59238450.0,1370,2149
E01034697,912,82363.23999999993,115198824.0,1399,2149
E01007103,519,58852.38000000004,82616211.0,1404,2149
W01000981,153,11995.599999999997,16262939.0,1356,2149
E01013636,299,32827.770000000004,45979205.0,1401,2149
E01022031,363,26004.359999999986,34795490.0,1338,2149
W01001646,191,14496.672000000002,20367875.0,1405,2149
E01029540,259,23247.558,32869218.0,1414,2148
E01006396,530,46617.37284000001,63511999.0,1362,2148
E01011095,497,40180.90800000001,55809151.0,1389,2148
E01014151,425,30993.300000000017,41691202.0,1345,2148
E01026616,519,44713.17199999999,62905616.0,1407,2148
E01005892,406,30350.649999999998,42653059.0,1405,2148
E01015607,402,28519.94800000001,40177251.0,1409,2148
E01032260,345,26260.380000000005,35927254.0,1368,2148
E01008096,537,42603.16000000001,58851465.0,1381,2148
E01009708,430,34888.595,48127678.0,1379,2148
E01015084,396,31832.75000000001,44373013.0,1394,2148
E01024500,449,38451.4324,52994924.0,1378,2147
E01019743,360,30924.467999999993,43355541.0,1402,2147
E01024665,618,61519.213999999985,86123571.0,1400,2147
E01012991,568,64367.81,90759220.0,1410,2147
E01013667,276,22904.36,31635699.0,1381,2147
E01026201,627,77295.29199999999,108398897.0,1402,2147
E01026269,873,92739.47000000003,130686952.0,1409,2147
E01006856,917,73443.74999999997,102071540.0,1390,2147
E01006057,736,58093.06000000003,82109325.0,1413,2147
E01005829,292,30182.159999999993,42349423.0,1403,2147
E01014138,511,44201.67,62836918.0,1422,2147
E01017322,439,37794.46,51272977.0,1357,2147
E01007041,303,25799.67999999999,36641332.0,1420,2147
E01027187,541,66170.84000000003,89150317.0,1347,2147
E01005516,428,37137.7,51492350.0,1387,2147
E01012034,384,42053.20000000001,56790630.0,1350,2147
E01015727,415,37276.549999999996,51161565.0,1372,2146
E01008346,445,28880.75,37261168.0,1290,2146
E01019243,596,62999.81799999998,87096413.0,1382,2146
E01016061,915,66372.05,88642023.0,1336,2146
E01005823,714,58946.49999999998,81467060.0,1382,2146
E01006499,593,49436.36000000001,71262584.0,1442,2146
W01001342,484,46907.00999999999,64298190.0,1371,2146
E01025193,420,40923.71999999999,56396403.0,1378,2146
E01013170,536,51670.12999999999,71946867.0,1392,2146
E01034543,43,4840.700000000001,6963750.0,1439,2146
W01000127,462,42647.783999999985,59928879.0,1405,2146
E01019076,650,55874.77999999999,77500567.0,1387,2146
E01005419,642,52137.18999999999,70837249.0,1359,2146
E01020111,462,37537.76599999999,51729209.0,1378,2145
E01022968,173,15460.861999999997,21682493.0,1402,2145
E01029533,371,34576.40090000001,49268835.0,1425,2145
E01027994,506,47855.04300000001,67348563.0,1407,2145
W01001193,333,33898.009999999995,48172648.0,1421,2145
E01035503,387,47536.93,61418449.0,1292,2145
E01025839,841,70005.89406999998,96550658.0,1379,2145
E01013731,568,37235.73,49434512.0,1328,2145
E01026659,580,57232.844000000005,79714275.0,1393,2145
E01034670,552,42037.43449999999,58926053.0,1402,2145
E01025412,494,40295.41999999999,54526334.0,1353,2145
E01012139,537,51465.77000000001,71339045.0,1386,2145
E01013507,507,43109.10920000001,60704706.0,1408,2144
E01018099,500,47379.40000000001,65063825.0,1373,2144
E01014326,425,35990.233999999975,49832783.0,1385,2144
E01008400,338,31409.399999999983,46625357.0,1484,2144
E01005388,470,37446.969999999994,52127983.0,1392,2144
E01009118,447,36899.06999999999,50977590.0,1382,2144
E01006454,350,32360.89,48659838.0,1504,2144
E01004933,667,50060.979999999974,68598252.0,1370,2144
E01018474,848,80571.24459999999,107867399.0,1339,2144
E01013157,995,103282.89423000003,139893495.0,1354,2144
E01008569,321,24498.49000000001,34840692.0,1422,2143
E01011846,475,45798.27459999999,64781028.0,1414,2143
E01005117,322,25162.889999999996,34862348.0,1385,2143
E01019741,428,39615.79000000002,55553838.0,1402,2143
E01018068,462,54022.045,76745899.0,1421,2143
E01019748,807,67193.64000000003,92935420.0,1383,2143
E01006020,364,31699.48000000001,45257000.0,1428,2143
E01026038,711,55093.21117000002,75090689.0,1363,2143
E01034685,460,38636.994000000006,52705282.0,1364,2143
E01024958,472,34668.03280000001,47540394.0,1371,2143
E01007709,463,47212.399999999994,66695720.0,1413,2143
E01020720,463,35732.0,48947958.0,1370,2143
W01001562,376,38978.191999999995,55105451.0,1414,2143
E01006401,453,41820.22744000002,58655521.0,1403,2143
E01006651,569,49230.90999999999,63578484.0,1291,2143
E01007108,401,39845.33999999999,56754724.0,1424,2143
E01004889,368,30260.48999999998,42840699.0,1416,2143
E01005820,725,60811.93999999999,84585941.0,1391,2143
E01008436,287,23262.390000000003,34002483.0,1462,2143
E01008377,762,60321.010000000024,80397542.0,1333,2143
E01011126,505,45440.882000000005,65492138.0,1441,2142
E01028890,594,56751.047999999995,77979632.0,1374,2142
E01028111,545,42674.993000000024,60233897.0,1411,2142
E01027247,855,67680.838,92179203.0,1362,2142
E01012228,634,57602.31700000004,76770838.0,1333,2142
E01014496,677,59123.49200000004,82253322.0,1391,2142
W01000678,226,28108.015900000002,39811450.0,1416,2142
E01006928,463,77103.546,107770039.0,1398,2142
W01000057,258,30740.019,42866700.0,1394,2142
E01019479,562,72064.70000000004,96664613.0,1341,2142
E01008265,360,31155.769999999993,43045864.0,1382,2142
E01008635,352,32572.469999999987,45682254.0,1402,2141
E01025085,689,65035.617,89694142.0,1379,2141
E01010141,144,10317.49,13618892.0,1320,2141
E01013075,449,51515.605999999985,71941439.0,1396,2141
E01005751,572,41967.58600000001,58377736.0,1391,2141
E01026614,342,42030.59,58882408.0,1401,2141
E01035414,354,27806.630000000005,36941214.0,1329,2141
E01012544,345,29849.73000000001,41576942.0,1393,2141
W01001373,740,66224.87600000002,93948856.0,1419,2141
E01018548,579,54763.610000000015,78948255.0,1442,2141
W01001518,276,29979.65,43273295.0,1443,2141
E01020754,383,39827.25,55734693.0,1399,2141
E01008172,386,31150.620000000006,44496425.0,1428,2141
W01000260,604,49339.94000000002,68857662.0,1396,2141
E01015095,404,29917.85,41471326.0,1386,2141
E01009017,378,36890.58959999999,49225964.0,1334,2141
E01008479,718,51849.64,72120616.0,1391,2140
E01020112,606,52270.64999999999,72364622.0,1384,2140
E01028163,578,59163.482899999995,83427969.0,1410,2140
E01014272,609,55064.1,76528094.0,1390,2140
E01028894,445,39999.48549999998,54514665.0,1363,2140
E01033472,956,73452.15759999998,99092757.0,1349,2140
E01024868,436,41096.110000000015,56664726.0,1379,2140
E01014179,340,35410.680000000015,48712996.0,1376,2140
E01025335,508,39474.979999999996,54347809.0,1377,2140
W01000636,609,58552.33400000001,86849589.0,1483,2140
E01008433,390,37549.00800000002,52708718.0,1404,2140
E01007993,421,34746.970000000016,49143126.0,1414,2140
E01015730,985,73816.42599999999,96025640.0,1301,2140
E01010377,592,48941.81000000001,71273133.0,1456,2140
E01004934,404,44650.14000000001,59901549.0,1342,2140
W01002002,1321,153908.30000000005,217513898.0,1413,2139
E01017105,734,60212.169999999984,80523576.0,1337,2139
W01000208,331,34678.97,48034356.0,1385,2139
E01013243,821,96789.13400000002,136191684.0,1407,2139
E01027378,452,64421.573,90079645.0,1398,2139
E01027488,610,67124.66,93852632.0,1398,2139
E01009225,392,31075.074800000002,43494280.0,1400,2139
E01009539,397,31237.52,47856427.0,1532,2139
E01012246,567,44799.507000000005,60511825.0,1351,2139
E01004983,678,57914.873999999974,75845725.0,1310,2139
W01001351,388,33923.759999999995,47164204.0,1390,2139
E01005248,296,22259.996000000006,31284258.0,1405,2139
E01011249,476,47414.58,67053051.0,1414,2139
E01019766,509,62629.679999999986,86608690.0,1383,2139
W01000162,236,27285.266000000003,37713393.0,1382,2139
W01001829,551,53693.364000000016,71293649.0,1328,2139
E01009650,513,40863.01000000001,52594759.0,1287,2139
E01035043,154,14831.369999999997,18271330.0,1232,2138
E01011585,538,42518.72999999998,58565747.0,1377,2138
E01017044,646,62894.51000000002,85911668.0,1366,2138
W01001930,463,48774.15000000001,67402232.0,1382,2138
E01027007,512,52641.63000000001,74442074.0,1414,2138
E01008561,737,66732.26599999999,91179111.0,1366,2138
W01000548,439,44377.962,61514258.0,1386,2138
E01019716,603,63095.280000000006,85041718.0,1348,2138
E01015105,860,94080.18999999997,129918386.0,1381,2138
E01029565,445,38468.99900000002,50945515.0,1324,2138
E01001693,112,10616.304,13513182.0,1273,2138
E01008238,802,79393.01499999998,107864498.0,1359,2138
E01007194,839,91691.81000000001,125946525.0,1374,2138
E01009593,486,38948.61800000001,53990425.0,1386,2138
E01014169,793,59656.29000000001,77232811.0,1295,2137
E01017111,768,62850.119999999995,84633656.0,1347,2137
E01020695,687,59163.29000000002,84237221.0,1424,2137
E01006263,338,33061.25,46720412.0,1413,2137
E01032591,237,26487.661799999994,36153938.0,1365,2137
E01009115,247,22080.760000000002,31607629.0,1431,2137
E01019134,455,41783.93,57115138.0,1367,2137
E01005393,297,25508.78,36073322.0,1414,2137
E01009834,413,32479.13799999999,44668334.0,1375,2137
E01035392,613,44597.66999999999,61477958.0,1379,2137
E01006022,783,57560.84000000003,77933454.0,1354,2136
W01000116,906,83381.14299999998,115000706.0,1379,2136
E01008942,433,33482.130000000005,46959539.0,1403,2136
E01027328,529,45982.82999999999,64683279.0,1407,2136
E01007161,404,48478.02999999999,67350104.0,1389,2136
W01000516,369,32860.61000000001,45971618.0,1399,2136
W01000393,442,47519.477000000035,66610813.0,1402,2136
W01000401,810,65495.12999999999,91386664.0,1395,2136
E01027120,606,62935.23999999998,83759633.0,1331,2136
E01026803,341,27536.125200000006,38964766.0,1415,2136
E01006584,392,35388.932,50420508.0,1425,2136
E01004899,599,55368.98800000003,74982106.0,1354,2136
E01026697,537,51971.413999999975,72757087.0,1400,2136
E01021271,325,27661.332000000002,38427904.0,1389,2136
E01026141,602,68303.03499999999,94871505.0,1389,2135
E01017043,560,57128.704,77450449.0,1356,2135
E01013582,732,51497.44100000001,70285729.0,1365,2135
E01025722,320,30247.722,41002005.0,1356,2135
E01035508,825,53456.36,71599678.0,1339,2135
E01010636,887,80947.34000000003,106780254.0,1319,2135
W01000025,518,43464.89000000001,61680170.0,1419,2135
