postcode_district,property_type,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
S13,S,4110,342192.0,497535737.0,1454,2009
S13,T,1830,143192.0,180777411.0,1262,1794
S14,ALL,1321,102285.0,107351108.0,1050,1469
S14,D,38,3290.0,6655350.0,2023,2745
S14,F,149,9704.0,8277399.0,853,1271
S14,S,179,14729.0,17589616.0,1194,1694
S14,T,955,74562.0,74828743.0,1004,1393
S17,ALL,5385,653333.0,1614461575.0,2471,3434
S17,D,2273,358195.0,928756630.0,2593,3611
S17,F,644,45709.0,103102578.0,2256,3230
S17,S,1797,191108.0,459009833.0,2402,3298
S17,T,671,58321.0,123592534.0,2119,2957
S18,ALL,6119,583128.0,1265331322.0,2170,3005
S18,D,2248,258101.0,640255423.0,2481,3396
S18,F,371,20560.0,35480701.0,1726,2553
S18,S,2576,228906.0,456824882.0,1996,2779
S18,T,924,75561.0,132770316.0,1757,2478
S2,ALL,9830,803015.0,1079815131.0,1345,1895
S2,D,311,30651.0,55874052.0,1823,2393
S2,F,1717,107132.0,180869809.0,1688,2434
S2,S,3313,281516.0,406711989.0,1445,1970
S2,T,4489,383716.0,436359281.0,1137,1650
S20,ALL,5074,423645.0,812415869.0,1918,2711
S20,D,1754,181943.0,396183626.0,2178,3053
S20,F,262,14385.0,23904195.0,1662,2474
S20,S,1749,132070.0,246004631.0,1863,2638
S20,T,1309,95247.0,146323417.0,1536,2194
S21,ALL,3126,297853.0,501553349.0,1684,2391
S21,D,1040,132008.0,240962291.0,1825,2561
S21,F,149,7888.0,13652645.0,1731,2530
S21,S,1133,93827.0,152375850.0,1624,2327
S21,T,804,64130.0,94562563.0,1475,2116
S25,ALL,3654,339681.0,531060120.0,1563,2209
S25,D,1028,124721.0,233923602.0,1876,2616
S25,F,75,4751.0,6492774.0,1367,1992
S25,S,1727,141001.0,214116118.0,1519,2162
S25,T,824,69208.0,76527626.0,1106,1588
S26,ALL,4167,396028.0,702026407.0,1773,2495
S26,D,1394,168491.0,343003054.0,2036,2836
S26,F,130,7445.0,12181569.0,1636,2386
S26,S,1923,158969.0,263071415.0,1655,2348
S26,T,720,61123.0,83770369.0,1371,1947
S3,ALL,3847,244534.0,426461928.0,1744,2516
S3,D,39,6438.0,5471800.0,850,1218
S3,F,2916,154134.0,329694761.0,2139,3089
S3,S,358,33198.0,32982492.0,994,1499
S3,T,534,50764.0,58312875.0,1149,1606
S32,ALL,1256,159264.0,458553651.0,2879,4049
S32,D,574,93371.0,284989992.0,3052,4266
S32,F,92,9946.0,25001747.0,2514,3677
S32,S,260,27795.0,74119810.0,2667,3787
S32,T,330,28152.0,74442102.0,2644,3720
S33,ALL,1061,122456.0,309998428.0,2532,3584
S33,D,359,56437.0,151704800.0,2688,3782
S33,F,80,9574.0,18638364.0,1947,2936
S33,S,283,27934.0,71577194.0,2562,3603
S33,T,339,28511.0,68078070.0,2388,3392
S35,ALL,6681,612292.0,1188320300.0,1941,2738
S35,D,1953,236282.0,514461979.0,2177,3067
S35,F,581,34232.0,61301771.0,1791,2562
S35,S,2518,212293.0,401723481.0,1892,2674
S35,T,1629,129485.0,210833069.0,1628,2292
S36,ALL,5576,548297.0,1011582026.0,1845,2581
S36,D,1905,242806.0,529413686.0,2180,3022
S36,F,324,19216.0,30398485.0,1582,2258
S36,S,1672,143768.0,242938195.0,1690,2376
S36,T,1675,142507.0,208831660.0,1465,2079
S4,ALL,3102,260439.0,198633906.0,763,1151
S4,D,75,9016.0,8337359.0,925,1399
S4,F,160,9710.0,11380909.0,1172,1722
S4,S,796,72113.0,74756083.0,1037,1522
S4,T,2071,169600.0,104159555.0,614,947
S40,ALL,11887,1057328.0,1836450027.0,1737,2439
S40,D,3278,375094.0,804761781.0,2145,2982
S40,F,768,44187.0,80634755.0,1825,2708
S40,S,4928,413021.0,673336267.0,1630,2280
S40,T,2913,225026.0,277717224.0,1234,1774
S41,ALL,11060,976365.0,1665061686.0,1705,2370
S41,D,3048,345580.0,726982781.0,2104,2862
S41,F,708,45404.0,75107495.0,1654,2513
S41,S,4496,366452.0,576618570.0,1574,2180
S41,T,2808,218929.0,286352840.0,1308,1882
S42,ALL,5558,552247.0,1133636873.0,2053,2798
S42,D,2836,331774.0,763832027.0,2302,3126
S42,F,80,6347.0,10082910.0,1589,2290
S42,S,1840,149251.0,264909118.0,1775,2436
S42,T,802,64875.0,94812818.0,1461,1998
S43,ALL,6817,599178.0,990555366.0,1653,2298
S43,D,2158,228910.0,465589301.0,2034,2792
S43,F,108,6394.0,9876460.0,1545,2181
S43,S,3003,240222.0,369929446.0,1540,2148
S43,T,1548,123652.0,145160159.0,1174,1680
S44,ALL,4112,384660.0,648649987.0,1686,2247
S44,D,1429,164701.0,345284234.0,2096,2732
S44,F,32,2043.0,2624390.0,1285,1752
S44,S,1626,131909.0,209179715.0,1586,2143
S44,T,1025,86007.0,91561648.0,1065,1490
S45,ALL,2571,258235.0,487862348.0,1889,2542
S45,D,994,127882.0,284120810.0,2222,2967
S45,F,66,4214.0,7042630.0,1671,2451
S45,S,861,74618.0,130477809.0,1749,2322
S45,T,650,51521.0,66221099.0,1285,1811
S5,ALL,11159,890094.0,1048040641.0,1177,1660
S5,D,868,86619.0,130379508.0,1505,2192
S5,F,534,29101.0,37277432.0,1281,1914
S5,S,5654,451263.0,559754677.0,1240,1721
S5,T,4103,323111.0,320629024.0,992,1410
S6,ALL,20769,1796319.0,2958121711.0,1647,2331
S6,D,2198,259001.0,558786305.0,2157,3029
S6,F,2260,143945.0,248002854.0,1723,2541
S6,S,5350,466799.0,831688564.0,1782,2489
S6,T,10961,926574.0,1319643988.0,1424,2025
S60,ALL,8896,871176.0,1427663368.0,1639,2305
S60,D,2148,270446.0,536762364.0,1985,2764
S60,F,788,47379.0,83964148.0,1772,2584
S60,S,4637,435815.0,664201921.0,1524,2148
S60,T,1323,117536.0,142734935.0,1214,1714
S61,ALL,7588,625702.0,768867492.0,1229,1745
S61,D,882,94231.0,158090945.0,1678,2363
S61,F,351,21588.0,25228821.0,1169,1658
S61,S,3448,281810.0,375877679.0,1334,1872
S61,T,2907,228073.0,209670047.0,919,1341
S62,ALL,2591,232971.0,304743570.0,1308,1867
S62,D,492,57020.0,99845483.0,1751,2466
S62,F,53,4205.0,4339700.0,1032,1560
S62,S,1130,96219.0,119654866.0,1244,1765
S62,T,916,75527.0,80903521.0,1071,1563
S63,ALL,7220,637044.0,826299309.0,1297,1851
S63,D,1583,167257.0,292575319.0,1749,2467
S63,F,145,8375.0,11663143.0,1393,2105
S63,S,2789,240782.0,307051513.0,1275,1800
S63,T,2703,220630.0,215009334.0,975,1431
S64,ALL,7527,648502.0,773668811.0,1193,1696
S64,D,1369,143466.0,240577370.0,1677,2318
S64,F,195,12392.0,15801985.0,1275,1862
S64,S,2564,218014.0,283134968.0,1299,1822
S64,T,3399,274630.0,234154488.0,853,1263
S65,ALL,6464,555339.0,641089484.0,1154,1656
S65,D,660,79775.0,131433344.0,1648,2350
S65,F,260,14116.0,18205597.0,1290,1795
S65,S,3179,270453.0,340687959.0,1260,1779
S65,T,2365,190995.0,150762584.0,789,1182
S66,ALL,7571,694953.0,1166608472.0,1679,2380
S66,D,2514,291894.0,588916731.0,2018,2823
S66,F,390,24539.0,46914463.0,1912,2714
S66,S,2933,243404.0,373652512.0,1535,2199
S66,T,1734,135116.0,157124766.0,1163,1688
S7,ALL,6480,728622.0,1328334430.0,1823,2594
S7,D,914,144973.0,313468488.0,2162,3038
S7,F,877,54964.0,114826466.0,2089,3050
S7,S,2114,262018.0,523609256.0,1998,2826
S7,T,2575,266667.0,376430220.0,1412,2030
S70,ALL,11528,980954.0,1146936010.0,1169,1678
S70,D,1237,148112.0,247542078.0,1671,2334
S70,F,707,40650.0,65521065.0,1612,2342
S70,S,2977,256454.0,336616410.0,1313,1836
S70,T,6607,535738.0,497256457.0,928,1371
S71,ALL,11412,950793.0,1308018439.0,1376,1932
S71,D,2686,281016.0,486097195.0,1730,2421
S71,F,408,23960.0,32958063.0,1376,2000
S71,S,5023,396454.0,535900361.0,1352,1872
S71,T,3295,249363.0,253062820.0,1015,1470
S72,ALL,4057,362660.0,491091629.0,1354,1932
S72,D,1031,113560.0,197876236.0,1742,2437
S72,F,71,4173.0,5927358.0,1420,2226
S72,S,1595,131913.0,169251822.0,1283,1833
S72,T,1360,113014.0,118036213.0,1044,1529
S73,ALL,4429,379119.0,518988131.0,1369,1949
S73,D,910,95067.0,167070487.0,1757,2471
S73,F,149,9011.0,12477572.0,1385,2129
S73,S,1599,133537.0,182701749.0,1368,1931
S73,T,1771,141504.0,156738323.0,1108,1605
S74,ALL,2519,223940.0,305836591.0,1366,1925
S74,D,543,63492.0,111420522.0,1755,2445
S74,F,87,5015.0,7141484.0,1424,2073
S74,S,937,78869.0,103221731.0,1309,1840
S74,T,952,76564.0,84052854.0,1098,1573
S75,ALL,9891,933578.0,1595418929.0,1709,2386
S75,D,3536,416567.0,842304821.0,2022,2788
S75,F,599,36210.0,59006985.0,1630,2476
S75,S,3395,287812.0,456367615.0,1586,2201
S75,T,2361,192989.0,237739508.0,1232,1777
S8,ALL,16045,1419264.0,2466445578.0,1738,2428
S8,D,1932,224996.0,493853192.0,2195,3035
S8,F,1597,92574.0,156734502.0,1693,2475
S8,S,5592,518966.0,1002415328.0,1932,2666
S8,T,6924,582728.0,813442556.0,1396,1974
S80,ALL,8643,791521.0,1017577412.0,1286,1839
S80,D,2285,272445.0,472607822.0,1735,2445
S80,F,329,17148.0,25585271.0,1492,2162
S80,S,3096,261252.0,320092292.0,1225,1744
S80,T,2933,240676.0,199292027.0,828,1232
S81,ALL,11400,1115309.0,1719435987.0,1542,2154
S81,D,4406,531401.0,928039216.0,1746,2435
S81,F,196,13331.0,22242173.0,1668,2306
S81,S,5380,455695.0,633826742.0,1391,1938
S81,T,1418,114882.0,135327856.0,1178,1698
S9,ALL,6762,531405.0,555400118.0,1045,1526
S9,D,226,21839.0,27189535.0,1245,1844
S9,F,225,13126.0,16318372.0,1243,1830
S9,S,3213,248659.0,297800183.0,1198,1727
S9,T,3098,247781.0,214092028.0,864,1280
SA1,ALL,11227,991642.0,1247148118.0,1258,1860
SA1,D,335,35800.0,49897112.0,1394,2042
SA1,F,2907,168059.0,369475289.0,2198,3297
SA1,S,1333,126570.0,157355027.0,1243,1792
SA1,T,6652,661213.0,670420690.0,1014,1498
SA10,ALL,6610,635349.0,892008681.0,1404,1982
SA10,D,2154,254842.0,416943913.0,1636,2291
SA10,F,169,10805.0,12848444.0,1189,1709
SA10,S,2687,237334.0,311130120.0,1311,1850
SA10,T,1600,132368.0,151086204.0,1141,1646
SA11,ALL,8152,755349.0,806492353.0,1068,1514
SA11,D,1106,127293.0,196938346.0,1547,2161
SA11,F,232,13066.0,15562785.0,1191,1837
SA11,S,2532,227857.0,273430830.0,1200,1672
SA11,T,4282,387133.0,320560392.0,828,1198
SA12,ALL,7107,645621.0,735767453.0,1140,1604
SA12,D,875,102399.0,157014190.0,1533,2155
SA12,F,296,18338.0,26400861.0,1440,2026
SA12,S,3007,267804.0,318443528.0,1189,1651
SA12,T,2929,257080.0,233908874.0,910,1306
SA13,ALL,4601,451906.0,456476785.0,1010,1437
SA13,D,575,77361.0,118700010.0,1534,2171
SA13,F,36,2622.0,2957020.0,1128,1545
SA13,S,1404,134816.0,141112429.0,1047,1457
SA13,T,2586,237107.0,193707326.0,817,1184
SA14,ALL,6862,690062.0,921940422.0,1336,1857
SA14,D,2486,308776.0,470358739.0,1523,2107
SA14,F,44,2124.0,2760790.0,1300,1953
SA14,S,3004,265804.0,328369143.0,1235,1714
SA14,T,1328,113358.0,120451750.0,1063,1507
SA15,ALL,10518,1038433.0,1152781500.0,1110,1573
SA15,D,1476,195459.0,305912649.0,1565,2167
SA15,F,379,25006.0,40538238.0,1621,2469
SA15,S,2819,267320.0,320392453.0,1199,1671
SA15,T,5844,550648.0,485938160.0,882,1273
SA16,ALL,2281,228619.0,289520715.0,1266,1783
SA16,D,713,84883.0,128407057.0,1513,2131
SA16,F,54,3262.0,6098095.0,1869,2572
SA16,S,864,80470.0,93584100.0,1163,1625
SA16,T,650,60004.0,61431463.0,1024,1462
SA17,ALL,2068,224709.0,291653451.0,1298,1786
SA17,D,841,113972.0,166853945.0,1464,2008
SA17,F,32,2732.0,2946375.0,1078,1498
SA17,S,584,54347.0,64764804.0,1192,1647
SA17,T,611,53658.0,57088327.0,1064,1468
SA18,ALL,5931,620750.0,759193512.0,1223,1714
SA18,D,2197,272268.0,387964523.0,1425,1978
SA18,F,59,4734.0,4731200.0,999,1487
SA18,S,2449,235152.0,260967821.0,1110,1559
SA18,T,1226,108596.0,105529968.0,972,1399
SA19,ALL,1576,184873.0,289376736.0,1565,2201
SA19,D,796,108927.0,190530386.0,1749,2454
SA19,F,37,3004.0,3119050.0,1038,1510
SA19,S,358,35169.0,49316270.0,1402,1979
SA19,T,385,37773.0,46411030.0,1229,1731
SA2,ALL,5441,570357.0,1053310026.0,1847,2592
SA2,D,1410,182311.0,392971428.0,2156,2987
SA2,F,563,37757.0,72046224.0,1908,2773
SA2,S,2228,221641.0,396574351.0,1789,2506
SA2,T,1240,128648.0,191718023.0,1490,2127
SA20,ALL,638,73122.0,99855304.0,1366,1902
SA20,D,227,32189.0,54435157.0,1691,2324
SA20,S,164,16007.0,20518952.0,1282,1791
SA20,T,246,24781.0,24846195.0,1003,1434
SA3,ALL,4649,535126.0,1323560115.0,2473,3458
SA3,D,1856,283892.0,726217732.0,2558,3561
SA3,F,879,57651.0,157760307.0,2736,3913
SA3,S,1176,123939.0,277902869.0,2242,3130
SA3,T,738,69644.0,161679207.0,2322,3242
SA31,ALL,4688,456858.0,649844619.0,1422,2008
SA31,D,1305,162425.0,269044296.0,1656,2287
SA31,F,168,9896.0,16143399.0,1631,2377
SA31,S,1482,137118.0,197175001.0,1438,2036
SA31,T,1733,147419.0,167481923.0,1136,1651
SA32,ALL,763,106494.0,175883300.0,1652,2291
SA32,D,619,92742.0,156149423.0,1684,2328
SA32,S,114,11188.0,16344477.0,1461,2077
SA32,T,29,2439.0,3255400.0,1335,1869
SA33,ALL,1698,208863.0,328667924.0,1574,2188
SA33,D,1044,144653.0,239698619.0,1657,2296
SA33,F,11,909.0,1486500.0,1635,2248
SA33,S,400,38977.0,55471895.0,1423,2005
SA33,T,243,24324.0,32010910.0,1316,1837
SA34,ALL,795,87969.0,138000648.0,1569,2223
SA34,D,395,51684.0,89811436.0,1738,2454
SA34,S,224,20468.0,28378606.0,1386,1975
SA34,T,173,15646.0,19565606.0,1251,1787
SA35,ALL,95,10735.0,16405664.0,1528,2156
SA35,D,71,8478.0,13571164.0,1601,2263
SA35,S,15,1506.0,1766500.0,1173,1641
SA35,T,9,751.0,1068000.0,1422,1976
SA36,ALL,81,9173.0,11530050.0,1257,1834
SA36,D,47,5578.0,8055850.0,1444,2112
SA36,S,12,951.0,1251950.0,1316,1914
SA36,T,22,2644.0,2222250.0,840,1218
SA37,ALL,192,23663.0,39600029.0,1673,2254
SA37,D,143,18965.0,32512735.0,1714,2300
SA37,S,23,2638.0,4101699.0,1555,2063
SA37,T,26,2060.0,2985595.0,1449,2082
SA38,ALL,759,89977.0,136477765.0,1517,2142
SA38,D,470,60793.0,100842670.0,1659,2339
SA38,S,171,18276.0,23468445.0,1284,1787
SA38,T,116,10753.0,11935650.0,1110,1633
SA39,ALL,427,47842.0,67119548.0,1403,1961
SA39,D,237,30693.0,48880790.0,1593,2224
SA39,S,111,10683.0,12057749.0,1129,1592
SA39,T,75,6127.0,5935559.0,969,1333
SA4,ALL,7321,728036.0,1142861715.0,1570,2203
SA4,D,2516,309315.0,543114353.0,1756,2444
SA4,F,350,20278.0,32844787.0,1620,2402
SA4,S,2956,273919.0,399261543.0,1458,2043
SA4,T,1499,124524.0,167641032.0,1346,1921
SA40,ALL,527,60291.0,76885948.0,1275,1789
SA40,D,284,36881.0,51907045.0,1407,1970
SA40,S,169,17039.0,18344289.0,1077,1523
SA40,T,74,6371.0,6634614.0,1041,1455
SA41,ALL,275,30853.0,47145360.0,1528,2129
SA41,D,152,19726.0,31992970.0,1622,2306
SA41,S,84,7670.0,11212895.0,1462,1918
SA41,T,38,3429.0,3891495.0,1135,1580
SA42,ALL,501,61880.0,143220285.0,2314,3185
SA42,D,285,38284.0,95075839.0,2483,3405
SA42,F,5,327.0,721950.0,2208,3159
SA42,S,81,8618.0,19673286.0,2283,3185
SA42,T,130,14651.0,27749210.0,1894,2612
SA43,ALL,2816,311873.0,482403042.0,1547,2167
SA43,D,1350,171817.0,291070740.0,1694,2364
SA43,F,62,3802.0,5846200.0,1538,2317
SA43,S,770,74582.0,110007793.0,1475,2065
SA43,T,634,61672.0,75478309.0,1224,1732
SA44,ALL,1770,203138.0,311225504.0,1532,2159
SA44,D,1070,137681.0,228513749.0,1660,2325
SA44,S,353,33364.0,46107115.0,1382,1966
SA44,T,345,31993.0,36408640.0,1138,1641
SA45,ALL,489,57177.0,96659918.0,1691,2379
SA45,D,235,31300.0,51526985.0,1646,2346
SA45,F,20,1008.0,2416850.0,2398,3212
SA45,S,70,6770.0,10816283.0,1598,2234
SA45,T,164,18099.0,31899800.0,1763,2443
SA46,ALL,649,71819.0,122240662.0,1702,2423
SA46,D,262,33101.0,56043384.0,1693,2444
SA46,F,28,1613.0,2747990.0,1704,2540
SA46,S,117,12868.0,21189600.0,1647,2323
SA46,T,242,24237.0,42259688.0,1744,2440
SA47,ALL,250,28605.0,40322466.0,1410,2023
SA47,D,151,19219.0,29226220.0,1521,2157
SA47,S,61,5969.0,6942750.0,1163,1733
SA47,T,38,3417.0,4153496.0,1216,1779
SA48,ALL,1388,154628.0,230708860.0,1492,2119
SA48,D,664,86371.0,143228773.0,1658,2328
SA48,F,29,1753.0,1662450.0,948,1559
SA48,S,368,34482.0,46137054.0,1338,1935
SA48,T,327,32022.0,39680583.0,1239,1784
SA5,ALL,3758,338357.0,410182017.0,1212,1736
SA5,D,481,57256.0,84687385.0,1479,2110
SA5,F,69,4112.0,4932139.0,1199,1710
SA5,S,1383,122467.0,154699253.0,1263,1803
SA5,T,1825,154522.0,165863240.0,1073,1544
SA6,ALL,4133,367894.0,495394952.0,1347,1908
SA6,D,973,110714.0,178159831.0,1609,2243
SA6,F,106,6082.0,10018375.0,1647,2219
SA6,S,1539,128719.0,176216615.0,1369,1946
SA6,T,1515,122379.0,131000131.0,1070,1550
SA61,ALL,4128,402981.0,564792095.0,1402,1968
SA61,D,1236,151241.0,246619860.0,1631,2242
SA61,F,223,13907.0,11931370.0,858,1307
SA61,S,1196,107382.0,152364952.0,1419,1999
SA61,T,1473,130451.0,153875913.0,1180,1696
SA62,ALL,3108,362496.0,654733463.0,1806,2526
SA62,D,1736,238030.0,431497880.0,1813,2535
SA62,F,90,6679.0,13973221.0,2092,3074
SA62,S,783,72100.0,127292112.0,1765,2467
SA62,T,499,45687.0,81970250.0,1794,2493
SA63,ALL,183,21855.0,35068494.0,1605,2222
SA63,D,118,16400.0,26633400.0,1624,2249
SA63,S,52,4387.0,6971845.0,1589,2186
SA63,T,12,994.0,1314249.0,1322,1859
SA64,ALL,612,64846.0,83015199.0,1280,1774
SA64,D,158,23412.0,32683050.0,1396,1904
SA64,F,7,568.0,551000.0,970,1367
SA64,S,202,18480.0,23734600.0,1284,1800
SA64,T,245,22386.0,26046549.0,1164,1626
SA65,ALL,1158,121490.0,180514632.0,1486,2073
SA65,D,488,55941.0,94993334.0,1698,2350
SA65,F,7,521.0,815000.0,1564,2174
SA65,S,270,24155.0,36908096.0,1528,2106
SA65,T,393,40873.0,47798202.0,1169,1674
SA66,ALL,367,43196.0,68337096.0,1582,2215
SA66,D,220,28600.0,49544063.0,1732,2413
SA66,S,67,6957.0,9726900.0,1398,1929
SA66,T,80,7639.0,9066133.0,1187,1735
SA67,ALL,1628,171843.0,298955893.0,1740,2419
SA67,D,740,97427.0,184563958.0,1894,2628
SA67,F,98,5524.0,8406123.0,1522,2167
SA67,S,349,30784.0,53442135.0,1736,2390
SA67,T,441,38108.0,52543677.0,1379,1944
SA68,ALL,1068,100629.0,185420069.0,1843,2536
SA68,D,669,70788.0,132740619.0,1875,2572
SA68,F,63,3607.0,4387100.0,1216,1857
SA68,S,252,19881.0,37089500.0,1866,2551
SA68,T,84,6353.0,11202850.0,1763,2478
SA69,ALL,1409,149998.0,300331157.0,2002,2804
SA69,D,707,95924.0,187539333.0,1955,2735
SA69,F,206,11604.0,27774350.0,2394,3355
SA69,S,357,29409.0,58443050.0,1987,2789
SA69,T,139,13061.0,26574424.0,2035,2856
SA7,ALL,2441,226121.0,336988429.0,1490,2145
SA7,D,926,102276.0,169271127.0,1655,2361
SA7,F,25,1157.0,1419100.0,1227,1834
SA7,S,908,79350.0,108709518.0,1370,1981
SA7,T,582,43338.0,57588684.0,1329,1946
SA70,ALL,2390,250362.0,508844393.0,2032,2857
SA70,D,727,104050.0,202359302.0,1945,2720
SA70,F,609,39631.0,109876396.0,2772,3893
SA70,S,457,42786.0,76909858.0,1798,2551
SA70,T,597,63895.0,119698837.0,1873,2642
SA71,ALL,2699,276508.0,433582293.0,1568,2188
SA71,D,1173,139676.0,246230593.0,1763,2449
SA71,F,163,10248.0,13778600.0,1345,1906
SA71,S,608,53589.0,84503247.0,1577,2187
SA71,T,755,72995.0,89069853.0,1220,1728
SA72,ALL,2567,279999.0,324826483.0,1160,1656
SA72,D,617,79806.0,121505242.0,1523,2159
SA72,F,121,7305.0,9709340.0,1329,1940
SA72,S,495,45037.0,56971334.0,1265,1809
SA72,T,1334,147851.0,136640567.0,924,1323
SA73,ALL,4287,446418.0,582307480.0,1304,1830
SA73,D,1327,174683.0,267928719.0,1534,2124
SA73,F,208,14624.0,20646912.0,1412,2069
SA73,S,1159,106294.0,135079300.0,1271,1785
SA73,T,1593,150817.0,158652549.0,1052,1499
SA8,ALL,1849,185029.0,276168752.0,1493,2082
SA8,D,771,89783.0,151994740.0,1693,2344
SA8,F,30,2318.0,2693750.0,1162,1775
SA8,S,819,74418.0,98693368.0,1326,1863
SA8,T,229,18510.0,22786894.0,1231,1735
SA9,ALL,2093,203288.0,248073027.0,1220,1703
SA9,D,630,75765.0,109156596.0,1441,1988
SA9,F,28,2085.0,1730195.0,830,1155
SA9,S,734,67726.0,76335420.0,1127,1570
SA9,T,701,57712.0,60850816.0,1054,1504
SE1,ALL,20658,1521396.0,11250363399.0,7395,10572
SE1,D,33,2568.0,12254042.0,4772,7629
SE1,F,19104,1367460.0,10425422840.0,7624,10908
SE1,S,111,10543.0,49241845.0,4671,6792
SE1,T,1410,140825.0,763444672.0,5421,7642
SE10,ALL,14321,1149720.0,6530817978.0,5680,7835
SE10,D,120,18904.0,117778694.0,6230,8972
SE10,F,9986,685300.0,4183383869.0,6104,8288
SE10,S,385,43530.0,203252056.0,4669,6797
SE10,T,3830,401986.0,2026403359.0,5041,7122
SE11,ALL,3925,309390.0,1746284969.0,5644,7904
SE11,D,13,1483.0,8179450.0,5515,7432
SE11,F,3039,199992.0,1116172214.0,5581,7752
SE11,S,53,6145.0,22850432.0,3719,5842
SE11,T,820,101770.0,599082873.0,5887,8334
SE12,ALL,8338,717570.0,2394359367.0,3337,4732
SE12,D,319,47612.0,188054504.0,3950,5404
SE12,F,3403,211916.0,631858688.0,2982,4380
SE12,S,1614,182597.0,621605854.0,3404,4758
SE12,T,3002,275445.0,952840321.0,3459,4870
SE13,ALL,13849,1103424.0,4387300282.0,3976,5616
SE13,D,151,22890.0,107352239.0,4690,6417
SE13,F,8617,519016.0,2119354628.0,4083,5891
SE13,S,758,102447.0,413690569.0,4038,5554
SE13,T,4323,459071.0,1746902846.0,3805,5278
SE14,ALL,6574,476003.0,1955957067.0,4109,5728
SE14,D,14,1780.0,8061741.0,4529,5692
SE14,F,4520,248863.0,1055873207.0,4243,5940
SE14,S,265,39696.0,174092823.0,4386,5888
SE14,T,1775,185664.0,717929296.0,3867,5409
SE15,ALL,13521,1117292.0,4920106088.0,4404,6087
SE15,D,98,11094.0,52996198.0,4777,6602
SE15,F,7884,496216.0,2219954592.0,4474,6219
SE15,S,712,87675.0,380845445.0,4344,6052
SE15,T,4827,522307.0,2266309853.0,4339,5956
SE16,ALL,15184,1064460.0,4821951142.0,4530,6644
SE16,D,60,5699.0,21716650.0,3811,5706
SE16,F,12404,807559.0,3762948146.0,4660,6841
SE16,S,362,31358.0,125200686.0,3993,5963
SE16,T,2358,219844.0,912085660.0,4149,6044
SE17,ALL,5500,390026.0,2145730408.0,5502,7528
SE17,D,15,1949.0,7856750.0,4031,5942
SE17,F,4402,280406.0,1659447713.0,5918,8021
SE17,S,99,9210.0,30628729.0,3326,5079
SE17,T,984,98461.0,447797216.0,4548,6384
SE18,ALL,19308,1513203.0,4848512743.0,3204,4562
SE18,D,223,25136.0,79798604.0,3175,4459
SE18,F,9151,584237.0,2495274233.0,4271,5959
SE18,S,1342,125726.0,362909520.0,2887,4136
SE18,T,8592,778104.0,1910530386.0,2455,3586
SE19,ALL,10778,841275.0,3184033995.0,3785,5309
SE19,D,426,73774.0,287688717.0,3900,5382
SE19,F,7606,472119.0,1748053156.0,3703,5265
SE19,S,971,117256.0,440180808.0,3754,5211
SE19,T,1775,178126.0,708111314.0,3975,5457
SE2,ALL,5452,449621.0,1161195379.0,2583,3697
SE2,D,87,10959.0,30106224.0,2747,3944
SE2,F,1138,67385.0,176056626.0,2613,3904
SE2,S,660,61079.0,171011246.0,2800,3907
SE2,T,3567,310198.0,784021283.0,2527,3601
SE20,ALL,8250,598606.0,2103567631.0,3514,4941
SE20,D,64,8173.0,29336280.0,3589,5113
SE20,F,5398,317648.0,1122579361.0,3534,5000
SE20,S,660,72004.0,253062099.0,3515,4905
SE20,T,2128,200781.0,698589891.0,3479,4852
SE21,ALL,4160,483245.0,2542246459.0,5261,7282
SE21,D,305,70943.0,516462862.0,7280,9867
SE21,F,1954,134743.0,553989418.0,4111,5861
SE21,S,799,141066.0,821911090.0,5826,7905
SE21,T,1102,136493.0,649883089.0,4761,6696
SE22,ALL,10721,1016986.0,4921146350.0,4839,6708
SE22,D,170,28780.0,145431884.0,5053,6791
SE22,F,5245,342688.0,1582700673.0,4618,6519
SE22,S,1315,194270.0,963198254.0,4958,6798
SE22,T,3991,451248.0,2229815539.0,4941,6808
SE23,ALL,11841,1030843.0,4035359478.0,3915,5457
SE23,D,387,59929.0,254593788.0,4248,5850
SE23,F,6748,425269.0,1655049555.0,3892,5496
SE23,S,1138,156652.0,621374977.0,3967,5456
SE23,T,3568,388993.0,1504341158.0,3867,5353
SE24,ALL,5168,558489.0,2746458022.0,4918,6787
SE24,D,72,14208.0,70905000.0,4990,6827
SE24,F,2561,171804.0,818362444.0,4763,6718
SE24,S,679,116028.0,632171969.0,5448,7397
SE24,T,1856,256449.0,1225018609.0,4777,6554
SE25,ALL,12579,933403.0,2726265778.0,2921,4202
SE25,D,164,20234.0,63401351.0,3133,4467
SE25,F,6034,334730.0,956825673.0,2858,4216
SE25,S,1033,110696.0,312054158.0,2819,3999
SE25,T,5348,467743.0,1393984596.0,2980,4229
SE26,ALL,9781,827876.0,3042473618.0,3675,5141
SE26,D,212,41083.0,176275749.0,4291,5930
SE26,F,5852,389022.0,1388544470.0,3569,5058
SE26,S,939,113846.0,438748748.0,3854,5294
SE26,T,2778,283925.0,1038904651.0,3659,5081
SE27,ALL,6411,558683.0,2192126167.0,3924,5461
SE27,D,101,17243.0,74972399.0,4348,6051
SE27,F,3301,210859.0,824912074.0,3912,5498
SE27,S,824,104458.0,417217339.0,3994,5483
SE27,T,2185,226123.0,875024355.0,3870,5371
SE28,ALL,8731,594561.0,1448665438.0,2437,3876
